account_number,account_name,family,source
0984,Als Aufwand berücksichtigte Zölle und Verbrauchsteuern auf Vorräte,Anlage- und Kapitalkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
0985,Als Aufwand berücksichtigte Umsatzsteuer auf Anzahlungen,Anlage- und Kapitalkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
0986,Damnum/Disagio,Anlage- und Kapitalkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
0987,Rechnungsabgren- zungsposten (Gewinnrücklage Soll) aus erfolgsneutralen Verrechnungen11),Anlage- und Kapitalkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
0988,Latente Steuern (Gewinnrücklage Soll) aus erfolgsneutralen Verrechnungen11),Anlage- und Kapitalkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
0989,Gesamthänderisch gebundene Rücklagen (mit Aufteilung für Kapi- talkontenentwicklung),Anlage- und Kapitalkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
0990,Passive Rechnungsabgrenzung,Anlage- und Kapitalkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
0992,Abgrenzung unterjährig pauschal gebuchter Abschreibungen für BWA,Anlage- und Kapitalkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
0996,Pauschalwertberichtigung auf Forderungen - Restlaufzeit bis 1 Jahr,Anlage- und Kapitalkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
0997,"Pauschalwertberichtigung auf Forderungen - Restlaufzeit größer 1 Jahr Eigenformular, Nachdruck – auch a 1 Bi inanz- und Privatkonten Po 00 00 Kasse 10 00 Nebenkasse 1 10 10 Baukasse 11 00 Nebenkasse 1 20 00 Nebenkasse 2 00 00 Bank (Postbank) Aktiv schie der V verre Sonst lunge 10 00 Bank (Postbank 1) Sonst 20 00 Bank (Postbank 2) gensg 30 00 Bank (Postbank 3) 90 00 LZB-Guthaben 95 00 Bundesbankguthaben 00 00 Bank 10 00 Bank 1 20 00 Bank 2 30 00 Bank 3 Aktiv 40 00 Bank 4 schie 50 00 Bank 5 der V 89 00 verre 89 99 Rücks 90 00 Finanzmittelanlagen im für P Rahmen der ähnli kurzfristigen pflic Finanzdisposition (nicht Sonst im Finanzmittelfonds gensg enthalten) oder 95 00 Verbindlichkeiten Verbi gegenüber Kreditinstituten (nicht im Finanzmittelfonds enthalten) 00 00 Forde 28 99 gen K tiste bindl genüb 29 00 Andere Wertpapiere mandi mit unwesentlichen Verbi Wertschwankungen gegen 30 00 schaf 39 99 Sonst gensg 40 00 Anteile an verbundenen Unternehmen (Umlaufvermögen) 44 00 Anteile an herrschender oder mit Mehrheit beteiligter Gesellschaft 48 00 Sonstige Wertpapiere 49 00 Wertpapieranlagen im Rahmen der kurzfristigen Sonst Finanzdisposition gensg 50 00 GmbH-Anteile zum oder kurzfristigen Verbleib Verbi Eigenformular, Nachdruck – auch auszug 1 Finanz- und Privatkonten",Anlage- und Kapitalkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
0998,Einzelwertberichtigungen auf Forderungen - Restlaufzeit bis 1 Jahr,Anlage- und Kapitalkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
0999,Einzelwertberichtigungen auf Forderungen - Restlaufzeit größer 1 Jahr Seite 7 1 Finanz- und Privatkonten 352 00 Genossenschaftsanteile zum kurzfristigen Verbleib 353 00 Vermögensgegenstände zur Erfüllung von mit der Altersversorgung vergleichbaren langfristigen Verpflichtungen 354 00 Vermögensgegenstände zur Saldierung mit der Altersversorgung vergleichbaren langfristigen Verpflichtungen nach § 246 Abs. 2 HGB 355 00 Ansprüche aus Rückde- ckungsversicherungen 356 00 Vermögensgegenstände zur Erfüllung von Pensionsrückstellungen und ähnlichen Verpflichtungen zum langfristigen Verbleib 357 00 Vermögensgegenstände zur Saldierung mit Pensionsrückstellungen und ähnlichen Verpflichtungen zum langfristigen Verbleib nach § 246 Abs. 2 HGB,Anlage- und Kapitalkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1360,Geldtransit,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1371,"Verrechnungskonto Gewinnermittlung § 4 Abs. 3 EStG, nicht ergebniswirksam 372 00 Wirtschaftsgüter des Umlaufvermögens nach § 4 Abs. 3 S. 4 EStG",Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1380,Überleitungskonto Kostenstellen Seite 8 1 Finanz- und Privatkonten,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1381,Forderungen gegen GmbH-Gesellschafter,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1382,Forderungen gegen GmbH-Gesellschafter - Restlaufzeit bis 1 Jahr,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1383,Forderungen gegen GmbH-Gesellschafter - Restlaufzeit größer 1 Jahr,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1385,Forderungen gegen persönlich haftende Gesellschafter,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1386,Forderungen gegen persönlich haftende Gesellschafter - Restlaufzeit bis 1 Jahr,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1387,Forderungen gegen persönlich haftende Gesellschafter - Restlaufzeit größer 1 Jahr,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1389,Ansprüche aus betrieblicher Altersversorgung und Pensionsansprüche (Mitunternehmer)28),Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1390,Verrechnungskonto Ist-Versteuerung,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1391,Neutralisierung ertragswirksamer Sachverhalte für § 4 Abs. 3 EStG,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1394,Forderungen gegen Gesellschaft/ Gesamthand28),Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1400,Forderungen aus Lieferungen und Leistungen,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1401,-1406 99,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1410,Forderungen aus -1410 09 Lieferungen und Leistungen ohne Kontokorrent,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1411,Forderungen aus -1444 99 Lieferungen und Leistungen ohne Kontokorrent,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1445,"Forderungen aus Lieferungen und Leistungen zum allgemeinen Umsatzsteuersatz oder eines Kleinunternehmers (EÜR) Eigenformular, Nachdruck – auch a 1 Bi inanz- und Privatkonten Po 80 00 Forderungen aus Lieferungen und Leistungen gegen Unternehmen, mit Sonst denen ein Beteiligungsgensg verhältnis besteht Sonst gensg oder Verbi 81 00 Forderungen aus Sonst Lieferungen und gensg Leistungen gegen Unternehmen, mit denen ein Beteiligungs- verhältnis besteht Sonst - Restlaufzeit bis 1 Jahr gensg 85 00 Forderungen aus oder Lieferungen und Verbi Leistungen gegen Sonst Unternehmen, mit gensg denen ein Beteiligungs- verhältnis besteht - Restlaufzeit größer 1 Jahr Forde 8 00 Wertberichtigungen auf gen G Forderungen gegen oder Unternehmen, mit keite denen ein Beteiligungs- Gesel verhältnis besteht oder - Restlaufzeit bis 1 Jahr Verbi 9 00 Wertberichtigungen auf Forderungen gegen Unternehmen, mit denen ein Beteiligungs- verhältnis besteht Gelei - Restlaufzeit größer lunge 1 Jahr 90 00 Forderungen aus Lieferungen und Leistungen gegen Gesellschafter 91 00 Forderungen aus Lieferungen und Leistungen gegen Sonst Gesellschafter gensg - Restlaufzeit bis 1 Jahr oder 95 00 Forderungen aus Verbi Lieferungen und Leistungen gegen Gesellschafter - Restlaufzeit größer 1 Jahr 8 00 Gegenkonto zu sonstige Vermögensgegenstände bei Buchungen über Debitorenkonto 9 00 Gegenkonto 1451-1497 bei Aufteilung Sonst Debitorenkonto gensg 0 00 Sonstige Vermögensge- genstände 0 30 Forderungen gegenüber Sozialkasse (SOKA) Eigenformular, Nachdruck – auch auszug 1 Finanz- und Privatkonten",Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1446,Forderungen aus Lieferungen und Leistungen zum ermäßigten Umsatzsteuersatz (EÜR),Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1447,Forderungen aus steuerfreien oder nicht steuerbaren Lieferungen und Leistungen (EÜR),Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1448,Forderungen aus Lieferungen und Leistungen nach Durchschnittssätzen nach § 24 UStG (EÜR),Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1449,Gegenkonto 1445-1448 bei Aufteilung der Forderungen nach Steuersätzen (EÜR),Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1450,Forderungen nach § 11 Abs. 1 S. 2 EStG für § 4 Abs. 3 EStG,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1451,Forderungen aus Lieferungen und Leistungen ohne Kontokorrent - Restlaufzeit bis 1 Jahr,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1455,Forderungen aus Lieferungen und Leistungen ohne Kontokorrent - Restlaufzeit größer 1 Jahr,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1460,Zweifelhafte Forderungen,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1461,Zweifelhafte Forderungen - Restlaufzeit bis 1 Jahr,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1465,Zweifelhafte Forderungen - Restlaufzeit größer 1 Jahr,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1470,Forderungen aus Lieferungen und Leistungen gegen verbundene Unternehmen,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1471,Forderungen aus Lieferungen und Leistungen gegen verbundene Unternehmen - Restlaufzeit bis 1 Jahr,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1475,Forderungen aus Lieferungen und Leistungen gegen verbundene Unternehmen - Restlaufzeit größer 1 Jahr,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1478,Wertberichtigungen auf Forderungen gegen verbundene Unternehmen - Restlaufzeit bis 1 Jahr,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1479,Wertberichtigungen auf Forderungen gegen verbundene Unternehmen - Restlaufzeit größer 1 Jahr Seite 9 1 Finanz- und Privatkonten,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1501,Sonstige Vermögensge- genstände - Restlaufzeit bis 1 Jahr,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1502,Sonstige Vermögensge- genstände - Restlaufzeit größer 1 Jahr,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1503,Forderungen gegen Vorstandsmitglieder und Geschäftsführer - Restlaufzeit bis 1 Jahr,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1504,Forderungen gegen Vorstandsmitglieder und Geschäftsführer - Restlaufzeit größer 1 Jahr,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1505,Forderungen gegen Aufsichtsrats- und Beiratsmitglieder - Restlaufzeit bis 1 Jahr,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1506,Forderungen gegen Aufsichtsrats- und Beiratsmitglieder - Restlaufzeit größer 1 Jahr,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1507,Forderungen gegen sonstige Gesellschafter - Restlaufzeit bis 1 Jahr,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1508,Forderungen gegen sonstige Gesellschafter - Restlaufzeit größer 1 Jahr,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1510,Geleistete Anzahlungen auf Vorräte,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1511,Geleistete Anzahlungen -1511 99 7 % Vorsteuer,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1512,Geleistete Anzahlungen -1512 99 5 % Vorsteuer,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1513,-1516 99,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1517,Geleistete Anzahlungen -1517 99 16 % Vorsteuer,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1518,Geleistete Anzahlungen -1518 99 19 % Vorsteuer,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1519,Forderungen gegen Arbeitsgemeinschaften,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1520,Forderungen gegenüber Krankenkassen aus Aufwendungsaus- gleichsgesetz,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1521,Agenturwarenabrechnung,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1522,Genussrechte,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1524,Einzahlungsansprüche zu Nebenleistungen oder Zuzahlungen,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1525,Kautionen,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1526,Kautionen - Restlaufzeit bis 1 Jahr,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1527,Kautionen - Restlaufzeit größer 1 Jahr Seite 10 1 Finanz- und Privatkonten,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1528,Nachträglich abziehbare Vorsteuer nach § 15a Abs. 2 UStG,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1529,Zurückzuzahlende Vorsteuer nach § 15a Abs. 2 UStG,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1530,Forderungen gegen Personal aus Lohn- und Gehaltsabrechnung,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1531,Forderungen gegen Personal aus Lohn- und Gehaltsabrechnung - Restlaufzeit bis 1 Jahr,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1537,Forderungen gegen Personal aus Lohn- und Gehaltsabrechnung - Restlaufzeit größer 1 Jahr,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1539,Umsatzsteuerforderungen frühere Jahre,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1540,Forderungen aus Gewerbesteuerüberzahlungen,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1542,Steuererstattungsan- sprüche gegenüber anderen Ländern,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1543,Forderungen an das Finanzamt aus abgeführtem Bauabzugsbetrag,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1544,Forderungen gegenüber Bundesagentur für Arbeit,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1545,Forderungen aus Umsatzsteuer- Vorauszahlungen,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1546,Umsatzsteuerforderungen Vorjahr,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1547,Forderungen aus entrichteten Verbrauchsteuern,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1548,Vorsteuer in Folgeperiode/ im Folgejahr abziehbar,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1549,Körperschaftsteuerrück- forderung,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1550,Darlehen,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1551,Darlehen - Restlaufzeit bis 1 Jahr,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1555,Darlehen - Restlaufzeit größer 1 Jahr,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1556,"Nachträglich abziehbare Vorsteuer nach S § 15a Abs. 1 UStG, g bewegliche o Wirtschaftsgüter V",Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1557,"Zurückzuzahlende Vorsteuer nach § 15a Abs. 1 UStG, bewegliche Wirtschaftsgüter Eigenformular, Nachdruck – auch au 1 Finanz- und Privatkonten",Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1558,"Nachträglich abziehbare Vorsteuer nach § 15a Abs. 1 UStG, unbewegliche Wirtschaftsgüter",Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1559,"Zurückzuzahlende Vorsteuer nach § 15a Abs. 1 UStG, unbewegliche Wirtschaftsgüter",Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1560,Aufzuteilende Vorsteuer,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1561,Aufzuteilende Vorsteuer 7 %,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1562,Aufzuteilende Vorsteuer aus innergemeinschaftlichem Erwerb,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1563,Aufzuteilende Vorsteuer aus innergemeinschaftlichem Erwerb 19 %,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1564,-1565 99,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1566,Aufzuteilende Vorsteuer 19 %,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1567,Aufzuteilende Vorsteuer nach §§ 13a und 13b UStG,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1568,-1568 99,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1569,Aufzuteilende Vorsteuer nach §§ 13a und 13b UStG 19 %,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1570,Abziehbare Vorsteuer,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1571,Abziehbare Vorsteuer 7%,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1572,Abziehbare Vorsteuer aus innergemeinschaftlichem Erwerb,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1573,Vorsteuer aus Erwerb als letzter Abnehmer innerhalb eines Dreiecksgeschäfts,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1574,Abziehbare Vorsteuer aus innergemeinschaftlichem Erwerb 19 %,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1575,-1575 99,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1576,Abziehbare Vorsteuer 19 %,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1577,Abziehbare Vorsteuer nach § 13b UStG 19 %,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1578,Abziehbare Vorsteuer nach § 13b UStG,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1579,-1579 99,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1580,Gegenkonto Vorsteuer § 4 Abs. 3 EStG,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1581,Auflösung Vorsteuer aus Vorjahr § 4 Abs. 3 EStG,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1582,Vorsteuer aus Investitionen § 4 Abs. 3 EStG,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1583,-1583 99,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
1584,Abziehbare Vorsteuer aus innergemeinschaftlichem Erwerb von Neufahrzeugen von Lieferanten ohne Umsatzsteuer- Identifikationsnummer Seite 11 1 Finanz- und Privatkonten,Finanz- und Privatkonten,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
