account_number,account_name,family,source
2988,Rücklage für Zuschüsse stellungen oder,Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2990,"Sonderposten mit Rücklagean- Aktiver Unter- teil, Sonderabschreibungen6) schiedsbetrag aus",Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2995,Ausgleichsposten bei Entnahmen der Vermögens- § 4g EStG verrechnung,Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2997,Sonderposten mit Rücklageanteil nach § 7g Abs. 5 EStG Sonstige Rück- stellungen,Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2998,Sonderposten für Zuschüsse Dritter,Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
2999,Sonderposten für Investitionszulagen 3 Bilanz- Fremdkapitalkonten Posten2),Eigenkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3000,Rückstellungen für Pensionen und ähnliche Verpflichtungen,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3005,Rückstellungen für Pensionen und ähnliche Verpflichtungen gegenüber Gesellschaftern oder nahe stehenden Personen (10 % Beteiligung am Kapital),Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3009,Rückstellungen für Pensionen und ähnliche Verpflichtungen zur Saldierung mit Vermögensge- genständen zum langfristigen Verbleib nach § 246 Abs. 2 HGB,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3010,Rückstellungen für Direktzusagen,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3011,Rückstellungen für Zuschussver- pflichtungen für Pensionskassen und Lebensversicherungen,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3015,Rückstellungen für pensionsähnliche Verpflichtungen,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3020,Steuerrückstellungen,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3035,Gewerbesteuerrückstellung nach § 4 Abs. 5b EStG,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3040,Körperschaftsteuerrückstellung,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3050,Steuerrückstellung aus Steuer- stundung (BStBK),Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3060,Rückstellung für latente Steuern,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3065,Passive latente Steuern,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3070,Sonstige Rückstellungen,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3074,Rückstellungen für Personalkosten,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3075,"Rückstellungen für unterlassene Aufwendungen für Instandhal- tung, Nachholung in den ersten drei Monaten",Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3076,Rückstellungen für mit der Altersversorgung vergleichbare langfristige Verpflichtungen zum langfristigen Verbleib,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3077,Rückstellungen für mit der Altersversorgung vergleichbare langfristige Verpflichtungen zur Saldierung mit Vermögensge- genständen zum langfristigen Verbleib nach § 246 Abs. 2 HGB,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3079,Urlaubsrückstellungen,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3085,Rückstellungen für Abraum- und Abfallbeseitigung,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3090,Rückstellungen für Gewährleistungen (Gegenkonto 6790),Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3092,Rückstellungen für drohende Verluste aus schwebenden Geschäften,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3095,Rückstellungen für Abschluss- und Prüfungskosten,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3096,Rückstellungen zur Erfüllung der Aufbewahrungspflichten Seite 9 amm- 3 dung4),Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3098,Aufwandsrückstellungen nach Verbindlichkeite § 249 Abs. 2 HGB a. F. aus Lieferungen,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3099,Rückstellungen für Umweltschutz und Leistungen oder Verbindlichkeiten sonstige Vermö-,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3100,"Anleihen, nicht konvertibel gensgegenstände",Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3101,– Restlaufzeit bis 1 Jahr,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3105,– Restlaufzeit 1 bis 5 Jahre,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3110,– Restlaufzeit größer 5 Jahre,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3120,"Anleihen, konvertibel",Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3121,– Restlaufzeit bis 1 Jahr,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3125,– Restlaufzeit 1 bis 5 Jahre,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3130,– Restlaufzeit größer 5 Jahre,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3150,Verbindlichkeiten gegenüber Kreditinstituten,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3151,– Restlaufzeit bis 1 Jahr,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3160,– Restlaufzeit 1 bis 5 Jahre,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3170,– Restlaufzeit größer 5 Jahre,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3180,Verbindlichkeiten gegenüber Verbindlichkeite Kreditinstituten aus Teilzahlungsaus Lieferungen verträgen und Leistungen,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3181,– Restlaufzeit bis 1 Jahr S-Saldo oder,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3190,– Restlaufzeit 1 bis 5 Jahre sonstige Vermö-,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3200,– Restlaufzeit größer 5 Jahre gensgegenstände,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3210,"Verbindlichkeiten gegenüber H-Saldo Kreditinstituten, vor Restlaufzeit- differenzierung Verbindlichkeite aus der Annahme",Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3249,Gegenkonto 3150-3209 bei Auf- gezogener Wech- teilung der Konten 3210-3248 sel und aus der Ausstellung eige ner Wechsel,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3250,Erhaltene Anzahlungen auf Be- stellungen (Verbindlichkeiten) Verbindlichkeite,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3260,"Erhaltene, versteuerte Anzahlun- gegenüber vergen 7 % USt (Verbindlichkeiten) bundenen Unter-",Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3261,"Erhaltene, versteuerte Anzahlunnehmen oder gen 5 % USt (Verbindlichkeiten) Forderungen ge-",Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3264,"Erhaltene, versteuerte Anzahlungen 0 % USt (Verbindlichkeiten)1)",Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3270,"Erhaltene, versteuerte Anzahlungen 16 % USt (Verbindlichkeiten)",Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3272,"Erhaltene, versteuerte Anzahlun- Verbindlichkeite gen 19 % USt (Verbindlichkeiten) gegenüber Unter-",Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3273,"nehmen, mit de- -74 nen ein Beteili-",Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3279,Erhaltene Anzahlungen - Nach- gungsverhältnis steuer besteht oder,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3280,"Erhaltene Anzahlungen Forderungen ge- – Restlaufzeit bis 1 Jahr gen Unternehmen,",Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3284,– Restlaufzeit 1 bis 5 Jahre mit denen ein,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3285,– Restlaufzeit größer 5 Jahre Beteiligungsver- hältnis besteht,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3300,Verbindlichkeiten aus Lieferungen und Leistungen,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3301,Verbindlichkeiten aus Lieferun- -03 gen und Leistungen Sonstige Verbind,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3305,Verbindlichkeiten aus Lieferun- lichkeiten gen und Leistungen zum allgemeinen Umsatzsteuersatz (EÜR),Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3306,Verbindlichkeiten aus Lieferungen und Leistungen zum ermäßigten Umsatzsteuersatz (EÜR),Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3307,Verbindlichkeiten aus Lieferungen und Leistungen ohne Vorsteuer (EÜR),Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3309,Gegenkonto 3305-3307 bei Auf- teilung der Verbindlichkeiten nach Steuersätzen (EÜR) 3 Bilanzv Fremdkapitalkonten Posten2) A,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3310,Verbindlichkeiten aus Lieferun- -33 gen und Leistungen ohne Konto- korrent,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3334,Verbindlichkeiten aus Lieferungen und Leistungen für Investitionen für § 4 Abs. 3 EStG,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3335,Verbindlichkeiten aus Lieferungen und Leistungen ohne Konto- korrent – Restlaufzeit bis 1 Jahr,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3337,– Restlaufzeit 1 bis 5 Jahre,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3338,– Restlaufzeit größer 5 Jahre,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3340,Verbindlichkeiten aus Lieferungen und Leistungen gegenüber Gesellschaftern,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3341,– Restlaufzeit bis 1 Jahr,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3345,– Restlaufzeit 1 bis 5 Jahre,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3348,– Restlaufzeit größer 5 Jahre,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3349,"Gegenkonto 3335-3348, 3420- 3449, 3470-3499 bei Aufteilung Kreditorenkonto",Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3350,Wechselverbindlichkeiten,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3351,– Restlaufzeit bis 1 Jahr,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3380,– Restlaufzeit 1 bis 5 Jahre,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3390,– Restlaufzeit größer 5 Jahre,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3400,Verbindlichkeiten gegenüber verbundenen Unternehmen,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3401,– Restlaufzeit bis 1 Jahr,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3405,– Restlaufzeit 1 bis 5 Jahre,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3410,– Restlaufzeit größer 5 Jahre,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3420,Verbindlichkeiten aus Lieferungen und Leistungen gegenüber verbundenen Unternehmen,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3421,– Restlaufzeit bis 1 Jahr,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3425,– Restlaufzeit 1 bis 5 Jahre,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3430,– Restlaufzeit größer 5 Jahre,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3450,"Verbindlichkeiten gegenüber Unternehmen, mit denen ein Beteiligungsverhältnis besteht",Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3451,– Restlaufzeit bis 1 Jahr,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3455,– Restlaufzeit 1 bis 5 Jahre,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3460,– Restlaufzeit größer 5 Jahre,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3470,"Verbindlichkeiten aus Lieferungen und Leistungen gegenüber Unternehmen, mit denen ein Beteiligungsverhältnis besteht",Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3471,– Restlaufzeit bis 1 Jahr,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3475,– Restlaufzeit 1 bis 5 Jahre,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3480,– Restlaufzeit größer 5 Jahre,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3500,Sonstige Verbindlichkeiten,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3501,– Restlaufzeit bis 1 Jahr,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3504,– Restlaufzeit 1 bis 5 Jahre,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3507,– Restlaufzeit größer 5 Jahre,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3509,Sonstige Verbindlichkeiten nach § 11 Abs. 2 Satz 2 EStG für § 4 Abs. 3 EStG,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3510,Verbindlichkeiten gegenüber Gesellschaftern,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3511,– Restlaufzeit bis 1 Jahr,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3514,– Restlaufzeit 1 bis 5 Jahre,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3517,– Restlaufzeit größer 5 Jahre,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3519,Verbindlichkeiten gegenüber Sonstige Vermö- Gesellschaftern für offene gensgegenstände Ausschüttungen H-Saldo,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3520,Verbindlichkeiten gegenüber typisch stillen Gesellschaftern Sonstige Verbind-,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3521,– Restlaufzeit bis 1 Jahr lichkeiten,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3524,– Restlaufzeit 1 bis 5 Jahre,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3527,– Restlaufzeit größer 5 Jahre,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3530,Verbindlichkeiten gegenüber atypisch stillen Gesellschaftern,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3531,– Restlaufzeit bis 1 Jahr,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3534,– Restlaufzeit 1 bis 5 Jahre,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3537,– Restlaufzeit größer 5 Jahre,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3540,Partiarische Darlehen,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3541,– Restlaufzeit bis 1 Jahr,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3544,– Restlaufzeit 1 bis 5 Jahre,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3547,– Restlaufzeit größer 5 Jahre,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3550,Erhaltene Kautionen Sonstige Verbind-,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3551,– Restlaufzeit bis 1 Jahr lichkeiten oder,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3554,– Restlaufzeit 1 bis 5 Jahre sonstige Vermö-,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3557,– Restlaufzeit größer 5 Jahre gensgegenstände,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3560,Darlehen,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3561,– Restlaufzeit bis 1 Jahr,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3564,– Restlaufzeit 1 bis 5 Jahre,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3567,– Restlaufzeit größer 5 Jahre,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3570,"Sonstige Verbindlichkeiten, vor Restlaufzeitdifferenzierung (nur Bilanzierer) Sonstige Verbind-",Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3599,Gegenkonto 3500-3569 und lichkeiten 3640-3658 bei Aufteilung der Konten 3570-3598,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3600,Agenturwarenabrechnungen,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3610,Kreditkartenabrechnung,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3611,Verbindlichkeiten gegenüber Arbeitsgemeinschaften,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3612,Neutralisierung aufwandswirksamer Sachverhalte für § 4 Abs. 3 EStG,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3613,Ergebnisneutrale Sachverhalte für § 4 Abs. 3 EStG,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3620,Gewinnverfügungskonto stille Sonstige Verbind- Gesellschafter - sonstige Ver- lichkeiten oder bindlichkeiten8) sonstige Vermö-,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3630,Sonstige Verrechnungskonten gensgegenstände (Interimskonto),Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3634,Verbindlichkeiten gegenüber Sonstige Verbind- Gesellschaft/Gesamthand28) lichkeiten,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3635,Sonstige Verbindlichkeiten aus genossenschaftlicher Rückvergütung,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3640,Verbindlichkeiten gegenüber GmbH-Gesellschaftern,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3641,– Restlaufzeit bis 1 Jahr,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3642,– Restlaufzeit 1 bis 5 Jahre,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3643,– Restlaufzeit größer 5 Jahre Sonstige Verbind-,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3645,Verbindlichkeiten gegenüber per- lichkeiten oder sönlich haftenden Gesellschaftern sonstige Vermö-,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3646,– Restlaufzeit bis 1 Jahr gensgegenstände,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3647,– Restlaufzeit 1 bis 5 Jahre,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3648,– Restlaufzeit größer 5 Jahre,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3650,Verbindlichkeiten gegenüber Kommanditisten,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3651,– Restlaufzeit bis 1 Jahr,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3652,– Restlaufzeit 1 bis 5 Jahre,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3653,– Restlaufzeit größer 5 Jahre,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3655,Verbindlichkeiten gegenüber stillen Gesellschaftern,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3656,– Restlaufzeit bis 1 Jahr,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3657,– Restlaufzeit 1 bis 5 Jahre,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3658,– Restlaufzeit größer 5 Jahre 3 GuV- Pr ver Fremdkapitalkonten Posten2) Abs zw,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3695,Verrechnungskonto geleistete Anzahlungen bei Buchung über Kreditorenkonto,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3700,Verbindlichkeiten aus Steuern und Abgaben,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3701,– Restlaufzeit bis 1 Jahr,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3710,– Restlaufzeit 1 bis 5 Jahre,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3715,– Restlaufzeit größer 5 Jahre,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3720,Verbindlichkeiten aus Lohn und Gehalt,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3725,Verbindlichkeiten für Einbehaltungen von Arbeitnehmern,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3726,Verbindlichkeiten an das Finanzamt aus abzuführendem Bauab- zugsbetrag,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3730,Verbindlichkeiten aus Lohn- und Kirchensteuer,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3740,Verbindlichkeiten im Rahmen der sozialen Sicherheit,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3741,– Restlaufzeit bis 1 Jahr,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3750,– Restlaufzeit 1 bis 5 Jahre,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3755,– Restlaufzeit größer 5 Jahre,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3759,Voraussichtliche Beitragsschuld gegenüber den Sozialversiche- rungsträgern,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3760,"Verbindlichkeiten aus Einbehaltungen (KapESt und SolZ, KiSt auf KapESt) für offene Ausschüttungen",Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3761,Verbindlichkeiten für Verbrauch- steuern,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3770,Verbindlichkeiten aus Vermö- gensbildung,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3771,– Restlaufzeit bis 1 Jahr,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3780,– Restlaufzeit 1 bis 5 Jahre,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3785,– Restlaufzeit größer 5 Jahre,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3786,Ausgegebene Geschenkgut- scheine,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3790,Lohn- und Gehaltsverrech- nungskonto,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3791,Lohn- und Gehaltsverrechnung nach § 11 Abs. 2 Satz 2 EStG für § 4 Abs. 3 EStG,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3796,Verbindlichkeiten im Rahmen der sozialen Sicherheit für § 4 Abs. 3 EStG,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3798,Umsatzsteuer aus im anderen EU-Land steuerpflichtigen elekt- ronischen Dienstleistungen,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3799,Steuerzahlungen aus im anderen EU-Land steuerpflichtigen Leis- tungen8),Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3800,Umsatzsteuer,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3801,Umsatzsteuer 7 %,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3802,Umsatzsteuer aus innergemein- schaftlichem Erwerb,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3803,Umsatzsteuer 5 %11),Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3804,Umsatzsteuer aus innergemein- schaftlichem Erwerb 19 %,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3805,Umsatzsteuer 16 %11),Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3806,Umsatzsteuer 19 %,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3807,Umsatzsteuer aus im Inland steu- erpflichtigen EU-Lieferungen,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3808,Umsatzsteuer aus im Inland steu- erpflichtigen EU-Lieferungen 19 %,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3809,Umsatzsteuer aus innergemein- schaftlichem Erwerb ohne Vorsteuerabzug Seite 11 4 Betriebliche Erträge M 4000-4136 KU 4840 KU 4137-4138 M 4841-4842 M 4139-4604 KU 4843 KU 4605 M 4844-4845 M 4606-4618 KU 4846-4847 KU 4619 M 4848-4854 M 4620-4636 KU 4855-4859 KU 4637-4639 M 4860-4900 M 4640-4658 M 4905 KU 4659 M 4910-4912 M 4660-4678 M 4915 KU 4679 M 4924-4926 M 4680-4688 KU 4927-4929 KU 4689-4699 V 4932-4934 M 4700-4799 KU 4935-4939 KU 4800-4829 M 4940-4948 M 4830-4837 KU 4949 KU 4838 M 4950-4959 M 4839 Umsatzerlöse,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3810,Umsatzsteuer nicht fällig,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3811,Umsatzsteuer nicht fällig 7 %,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3812,Umsatzsteuer nicht fällig aus im Inland steuerpflichtigen EU-Lieferungen,Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
3813,Umsatzsteuer nicht fällig 5 %11),Fremdkapital,"DATEV SKR 04 (Art.-Nr. 11175, 2023)"
