account_number,account_name,family,source
872600,Erlösschmälerungen -8726 99 aus im Inland steuerpflichtigen EU-Lieferungen 19 % USt,Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
872700,Erlösschmälerungen aus im anderen EU-Land steuerpflichtigen Lieferungen3),Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
872800,-8729 99,Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
873000,Gewährte Skonti Sonstig -8730 99 che Auf U S/AM 8731 00 Gewährte Skonti gen -8731 99 7 % USt,Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
873200,-8733 99 U S/AM 8734 00 Gewährte Skonti -8734 99 0 % USt,Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
873500,-8735 99 U S/AM 8736 00 Gewährte Skonti -8736 99 19 % USt,Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
873700,"-8737 99 U S/AM 8738 00 Gewährte Skonti a. -8738 99 Lieferungen v. Mobilfunkgeräten etc., für die der Leistungs- empfänger die Umsatzst. nach § 13b Abs. 2 Nr. 10 UStG schuldet U S/AM 8741 00 Gewährte Skonti aus -8741 99 Leistungen, für die der Leistungsempfänger die Umsatzsteuer nach § 13b UStG schuldet U S/AM 8742 00 Gewährte Skonti aus -8742 99 Erlöse aus im anderen EU-Land steuerpflichtigen sonstigen Leistungen, für die der Leistungsempfänger die Sonstig Umsatzsteuer schuldet che Ert U S/AM 8743 00 Gewährte Skonti -8743 99 aus steuerfreien innergemeinschaftlichen Lieferungen § 4 Nr. 1b UStG",Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
874400,-8744 99,Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
874500,Gewährte Skonti aus im -8745 99 Inland steuerpflichtigen EU-Lieferungen U S/AM 8746 00 Gewährte Skonti aus im -8746 99 Inland steuerpflichtigen EU-Lieferungen 7 % USt,Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
874700,"-8747 99 Eigenformular, Nachdruck – auch auszugsw gr.- 8 B ind. Erlöskonten P hl.ck",Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
874900,-8749 99,Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
875000,Gewährte Boni -8751 99 7 % USt,Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
875200,-8759 99,Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
876000,Gewährte Boni -8761 99 19 % USt,Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
876200,-8768 99,Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
876900,Gewährte Boni,Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
877000,Gewährte Rabatte,Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
878000,Gewährte Rabatte -8781 99 7 % USt,Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
878200,-8789 99,Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
879000,Gewährte Rabatte -8791 99 19 % USt,Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
879200,-8799 99,Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
880000,Erlöse aus Verkäufen Sachanlagevermögen (bei Buchverlust),Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
880100,Erlöse aus Verkäufen -8806 99 Sachanlagevermögen 19 % USt (bei Buchverlust),Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
880700,Erlöse aus Verkäufen -8807 99 Sachanlagevermögen steuerfrei § 4 Nr. 1a UStG (bei Buchverlust),Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
880800,Erlöse aus Verkäufen -8808 99 Sachanlagevermögen steuerfrei § 4 Nr. 1b UStG (bei Buchverlust),Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
880900,-8816 99,Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
881700,Erlöse aus Verkäufen immaterieller Vermö- gensgegenstände (bei Buchverlust),Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
881800,Erlöse aus Verkäufen,Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
882000,Erlöse aus Verkäufen -8825 99 Sachanlagevermögen 19 % USt (bei Buchgewinn),Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
882600,-8826 99,Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
882700,Erlöse aus Verkäufen -8827 99 Sachanlagevermögen steuerfrei § 4 Nr. 1a UStG (bei Buchgewinn),Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
882800,Erlöse aus Verkäufen -8828 99 Sachanlagevermögen steuerfrei § 4 Nr. 1b UStG (bei Buchgewinn) Seite 42 Progr.- 8 verbind. Erlöskonten Abschl.zweck,Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
882900,Erlöse aus Verkäufen Sachanlagevermögen (bei Buchgewinn),Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
883000,-8836 99,Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
883700,Erlöse aus Verkäufen immaterieller Vermö- gensgegenstände (bei Buchgewinn),Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
883800,Erlöse aus Verkäufen,Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
885000,Erlöse aus Verkäufen -8850 99 von Wirtschaftsgütern des Umlaufvermögens 19 % USt für § 4 Abs. 3 S. 4 EStG,Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
885100,"Erlöse aus Verkäufen -8851 99 von Wirtschaftsgütern des Umlaufvermögens umsatzsteuerfrei § 4 Nr. 8 ff. UStG i. V. m. § 4 Abs. 3 S. 4 EStG GKU AM 8852 00 Erlöse aus Verkäufen -8852 99 von Wirtschaftsgütern des Umlaufvermögens, umsatzsteuerfrei § 4 Nr. 8 ff. UStG i. V. m. § 4 Abs. 3 S. 4 EStG und § 3 Nr. 40 EStG bzw. § 8b Abs. 2 KStG9)",Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
885300,Erlöse aus Verkäufen von Wirtschaftsgütern des Umlaufvermögens nach § 4 Abs. 3 S. 4 EStG,Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
890000,Unentgeltliche Wertabgaben,Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
890500,Entnahme von Gegenständen ohne USt,Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
890600,Verwendung von Gegenständen für Zwecke außerhalb des Unternehmens ohne USt,Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
890800,-8909 99,Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
891000,Entnahme durch den -8913 99 Unternehmer für Zwecke außerhalb des Unternehmens (Waren) 19 % USt,Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
891400,-8914 99,Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
891500,Entnahme durch den -8916 99 Unternehmer für Zwecke außerhalb des Unternehmens (Waren) 7 % USt,Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
891700,"Entnahme durch den -8917 99 Unternehmer für Zwecke außerhalb des Unternehmens (Waren) 7 % USt Eigenformular, Nachdruck – auch auszu gr.- 8 B ind. Erlöskonten P hl.ck",Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
891800,Verwendung von Gegenständen für Zwecke außerhalb des Unternehmens ohne USt (Telefon-Nutzung),Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
891900,Entnahme durch den Unternehmer für Zwecke außerhalb des Unternehmens (Waren) ohne USt,Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
892000,Verwendung von -8920 99 Gegenständen für Zwecke außerhalb des Unternehmens 19 % USt,Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
892100,Verwendung von -8921 99 Gegenständen für Zwecke außerhalb des Unternehmens 19 % USt (Fahrzeug-Nutzung),Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
892200,Verwendung von -8922 99 Gegenständen für Zwecke außerhalb des Unternehmens 19 % USt (Telefon-Nutzung),Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
892300,-8923 99,Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
892400,Verwendung von Gegenständen für Zwecke außerhalb des Unternehmens ohne USt (Fahrzeug-Nutzung),Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
892500,Unentgeltliche -8927 99 Erbringung einer sonstigen Leistung 19 % USt,Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
892800,-8928 99,Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
892900,Unentgeltliche Erbringung einer sonstigen Leistung ohne USt,Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
893000,Verwendung von -8930 99 Gegenständen für Zwecke außerhalb des Unternehmens 7 % USt,Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
893100,Verwendung von -8931 99 Gegenständen für Zwecke außerhalb des Unternehmens 7 % USt,Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
893200,Unentgeltliche -8932 99 Erbringung einer sonstigen Leistung 7 % USt,Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
893300,Unentgeltliche -8933 99 Erbringung einer sonstigen Leistung 7 % USt,Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
893400,-8934 99,Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
893500,Unentgeltliche -8937 99 Zuwendung von Gegenständen 19 % USt,Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
893800,"-8938 99 Seite 43 Progr.- 9 verbind. Vortrags-, Kapital-, Korrektur- u. statisti- Abschl.sche Konten zweck",Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
893900,Unentgeltliche Zuwendung von Gegenständen ohne USt,Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
894000,Unentgeltliche -8943 99 Zuwendung von Waren 19 % USt,Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
894400,-8944 99,Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
894500,Unentgeltliche -8946 99 Zuwendung von Waren 7 % USt,Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
894700,Unentgeltliche -8947 99 Zuwendung von Waren 7 % USt,Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
894800,-8948 99,Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
894900,Unentgeltliche Zuwendung von Waren ohne USt,Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
895000,Nicht steuerbare Umsätze (Innenumsätze),Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
895500,Umsatzsteuervergütungen nach § 24 UStG8),Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
895900,Direkt mit dem Umsatz verbundene Steuern,Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
896000,Bestandsveränderungen - unfertige Erzeugnisse,Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
897000,Bestandsveränderungen - unfertige Leistungen,Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
897500,Bestandsveränderungen in Ausführung befindlicher Bauaufträge Kapi,Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
897700,Bestandsveränderungen Komm in Arbeit befindlicher Aufträge,Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
898000,Bestandsveränderungen Samm - fertige Erzeugnisse anre,Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
899000,Andere aktivierte Steu Eigenleistungen GK 8994 00 Aktivierte Eigenleistungen (den Herstellungskosten zurechenbare Fremdkapitalzinsen),Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
899500,"Aktivierte Kapi Eigenleistungen zur pers Erstellung von selbst den geschaffenen Kapi immateriellen Vermö- Komm gensgegenständen Kapi pers den Eigenformular, Nachdruck – auch auszu 9 Bilanz- Vortrags-, Kapital-, Korrektur- u. statisti- Posten sche Konten",Erlöse,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
900000,"Saldenvorträge, Sachkonten","Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
900100,"Saldenvorträge, -9007 99 Sachkonten","Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
900800,"Saldenvorträge, Debitoren","Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
900900,"Saldenvorträge, Kreditoren","Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
905000,-9050 99,"Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
905100,Offene Posten aus 2021,"Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
905200,Offene Posten aus 2022,"Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
905300,Offene Posten aus 2023,"Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
905400,Offene Posten aus 2024,"Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
905500,Offene Posten aus 2025,"Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
905600,Offene Posten aus 20261),"Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
905700,-9089 99,"Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
909000,Summenvortragskonto,"Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
909100,-9100 99,"Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
910100,Verkaufstage12),"Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
910200,Anzahl der Barkunden12),"Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
910300,-9107 99,"Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
911100,-9111 99,"Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
911600,-9118 99,"Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
912000,Erweiterungsinvestitionen,"Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
913000,-9131 99,"Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
913500,Auftragseingang im Geschäftsjahr,"Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
914000,-9140 99,"Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
914100,Variables Kapital TH,"Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
914200,Variables Kapital - Anteil für Teilhafter,"Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
914300,Privatsteuern Kapitalertragsteuer (Sammelposten),"Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
914400,Privatsteuern Solidaritätszuschlag (Sammelposten),"Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
914500,Privatsteuern Kirchensteuer (Sammelposten),"Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
914600,Variables Kapital - Übertragung einer § 6b EStG-Rücklage VH,"Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
914700,Variables Kapital - Übertragung einer § 6b EStG-Rücklage TH,"Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
914800,-9149 99,"Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
915000,Festkapital andere Kapitalkonten- anpassungen VH,"Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
915100,Variables Kapital andere Kapitalkonten- anpassungen VH,"Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
915200,Verlust-/Vortragskonto andere Kapitalkonten- anpassungen VH,"Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
915300,"Kapitalkonto III andere Kapitalkonten- anpassungen VH Seite 44 .- 9 d. Vortrags-, Kapital-, Korrektur- u. statisti- .sche Konten","Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
915400,"Ausstehende Einlagen auf das Komplementär-Kapital, Kapitalant nicht eingefordert Kommanditi andere Kapitalkonten- anpassungen VH","Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
915500,Verrechnungskonto für Einzahlungsver- pflichtungen andere Kapitalkonten- anpassungen VH nicht eing,"Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
915600,derte auss -9156 99 hende Einl,"Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
915700,Privatsteuern Kapitalertragsteuer (VH) Kapitalant,"Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
915800,Privatsteuern Kommanditi Solidaritätszuschlag (VH),"Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
915900,Privatsteuern Verbindlic Kirchensteuer gegenüber (VH) manditiste,"Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
916000,Kommandit-Kapital Forderunge andere Kapitalkontengen Komman anpassungen TH tisten ode,"Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
916100,Variables Kapital rungen geg andere Kapitalkonten- sellschaft anpassungen TH,"Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
916200,Verlustausgleichskonto andere Kapitalkonten- anpassungen TH,"Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
916300,Kapitalkonto III andere Kapitalkonten- anpassungen TH,"Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
916400,"Ausstehende Einlagen auf das Kommandit-Ka- pital, nicht eingefordert andere Kapitalkonten- anpassungen TH","Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
916500,Verrechnungskonto für Einzahlungsver- pflichtungen andere Kapitalkonten- anpassungen TH,"Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
916600,-9166 99,"Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
916700,"Privatsteuern Kapitalertragsteuer (TH), EK","Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
916800,"Privatsteuern Solidaritätszuschlag (TH), EK","Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
916900,"Privatsteuern Kirchensteuer (TH), EK","Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
917000,Festkapital - Umbuchungen VH,"Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
917100,Variables Kapital - Umbuchungen VH,"Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
917200,Verlust-/Vortragskonto - Umbuchungen VH,"Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
917300,Kapitalkonto III - Umbuchungen VH,"Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
917400,"Ausstehende Einlagen auf das Komplementär-Kapital, nicht eingefordert - Umbuchungen VH","Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
917500,"Verrechnungskonto für Einzahlungsver- pflichtungen - Umbuchungen VH Eigenformular, Nachdruck – auch auszugsweis 9 Bilanz- Vortrags-, Kapital-, Korrektur- u. statisti- Posten sche Konten","Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
917600,-9179 99,"Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
918000,Kommandit-Kapital - Umbuchungen TH,"Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
918100,Variables Kapital - Umbuchungen TH,"Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
918200,Verlustausgleichskonto - Umbuchungen TH,"Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
918300,Kapitalkonto III - Umbuchungen TH,"Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
918400,"Ausstehende Einlagen auf das Kommandit-Kapital, nicht eingefordert - Umbuchungen TH","Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
918500,Verrechnungskonto für Einzahlungsver- pflichtungen - Umbuchungen TH,"Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
918600,"Privatsteuern Kapitalertragsteuer (TH), FK","Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
918700,"Privatsteuern Solidaritätszuschlag (TH), FK","Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
918800,"Privatsteuern Kirchensteuer (TH), FK","Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
918900,Verrechnungskonto für Umbuchungen zwischen Gesellschafter-,"Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
919000,Gegenkonto für statistische Mengeneinheiten Konten 9101-91028),"Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
919900,Gegenkonto zu Konten 9120 und 91358),"Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
920000,Beschäftigte Personen,"Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
920100,-9207 99,"Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
920800,Statistisches Konto -9208 99 für den Kennziffernteil Bilanz/BWA7),"Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
920900,Gegenkonto zu 9200,"Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
921000,Produktive Löhne,"Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
921900,Gegenkonto zu 9210,"Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
922000,Gezeichnetes Kapital in DM (Art. 42 Abs. 3 S. 1 EGHGB),"Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
922900,Gegenkonto zu Konto 9220,"Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
924000,Investitionsverbindlichkeiten bei den Leis- tungsverbindlichkeiten,"Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
924100,Investitionsverbindlichkeiten aus Sachanlagekäufen bei Leistungs- verbindlichkeiten,"Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
924200,Investitionsverbindlichkeiten aus Käufen von immateriellen Vermö- gensgegenständen bei Leistungsverbindlichkeiten,"Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
924300,"Investitionsverbindlichkeiten aus Käufen von Finanzanlagen bei Leis- tungsverbindlichkeiten Seite 45 .- 9 d. Vortrags-, Kapital-, Korrektur- u. statisti- .sche Konten","Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
924400,Gegenkonto zu Konten 9240-9243,"Vortrags-, Statistische Konten","DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
