rank,word,freq,#texts,%caps
3523,encouraged,24761,19760,0.02
3524,peak,24742,14107,0.2
3525,keys,24724,14485,0.16
3526,bars,24711,16024,0.05
3527,demonstrated,24707,16634,0.0
3528,tank,24706,13785,0.1
3529,dozens,24705,20551,0.1
3530,hire,24705,16941,0.04
3531,thirty,24698,16895,0.21
3532,searching,24695,19139,0.06
3533,disappeared,24692,17695,0.02
3534,comprehensive,24673,15858,0.09
3535,expand,24667,19427,0.03
3536,conventional,24663,15237,0.06
3537,attacked,24655,17011,0.01
3538,exception,24652,18872,0.02
3539,narrator,24651,3756,0.64
3540,hospitals,24649,11284,0.08
3541,regulation,24641,11197,0.08
3542,breaks,24626,19083,0.03
3543,moore,24622,9229,0.99
3544,supplies,24613,16184,0.03
3545,belt,24610,14416,0.16
3546,representatives,24590,16307,0.35
3547,fraud,24583,11380,0.06
3548,viewed,24583,18209,0.03
3549,infrastructure,24581,13586,0.05
3550,examined,24580,14750,0.01
3551,wheel,24578,14329,0.09
3552,suggesting,24564,18648,0.01
3553,efficient,24554,16580,0.02
3554,mile,24540,16195,0.14
3555,pp,24538,4316,0.09
3556,wing,24532,14560,0.18
3557,horses,24530,10671,0.07
3558,maximum,24525,15313,0.07
3559,rocks,24514,14229,0.1
3560,involves,24491,18492,0.0
3561,steady,24491,19188,0.06
3562,economics,24483,13504,0.24
3563,weekly,24461,18319,0.24
3564,nevertheless,24454,17582,0.64
3565,collective,24437,14152,0.06
3566,resulting,24417,17843,0.01
3567,wash,24415,16810,0.25
3568,burden,24404,16496,0.05
3569,stream,24393,15469,0.09
3570,marks,24378,17202,0.13
3571,interior,24375,14933,0.24
3572,differently,24372,19427,0.01
3573,knee,24372,13590,0.04
3574,muslims,24361,7186,0.95
3575,psychology,24358,10380,0.32
3576,bound,24353,17819,0.05
3577,populations,24343,11523,0.02
3578,chase,24334,13829,0.51
3579,mixture,24325,10954,0.01
3580,relax,24323,17005,0.29
3581,covers,24321,18584,0.02
3582,associate,24304,18259,0.16
3583,angle,24297,12681,0.29
3584,rolled,24297,17524,0.01
3585,humanity,24287,14077,0.09
3586,jay,24285,10561,0.97
3587,perception,24279,14391,0.04
3588,rachel,24254,6062,0.99
3589,shake,24249,17871,0.13
3590,jumped,24239,18604,0.01
3591,quietly,24231,17665,0.03
3592,offices,24225,17427,0.03
3593,maryland,24215,12580,1.0
3594,emerged,24209,18487,0.0
3595,framework,24187,11828,0.1
3596,attached,24153,18596,0.03
3597,remind,24138,20020,0.07
3598,kingdom,24135,12411,0.48
3599,sounded,24124,17066,0.02
3600,gained,24109,19385,0.01
3601,presents,24108,17405,0.05
3602,edward,24107,11565,0.99
3603,logic,24107,13961,0.07
3604,gallery,24089,10280,0.49
3605,injured,24089,16181,0.02
3606,supports,24066,17464,0.02
3607,flash,24058,13759,0.3
3608,oregon,24049,11128,1.0
3609,contributions,24043,14493,0.04
3610,beings,24037,13758,0.01
3611,wise,24028,17220,0.16
3612,crap,24017,14828,0.07
3613,laughs,24015,11294,0.24
3614,shortly,23999,20202,0.24
3615,ugly,23987,17205,0.07
3616,root,23985,15071,0.1
3617,walter,23985,9479,0.99
3618,stared,23981,11546,0.0
3619,losses,23964,15013,0.02
3620,remarkable,23954,19193,0.03
3621,protest,23948,14700,0.03
3622,naked,23938,14807,0.09
3623,capture,23937,16856,0.03
3624,restaurants,23925,14287,0.05
3625,sufficient,23924,16646,0.01
3626,virus,23916,6834,0.04
3627,tower,23889,11562,0.39
3628,counsel,23864,11572,0.18
3629,consumption,23849,10719,0.03
3630,deputy,23829,14372,0.36
3631,criteria,23820,11773,0.04
3632,visiting,23815,19657,0.07
3633,initiative,23791,14692,0.23
3634,assembly,23789,12061,0.47
3635,australia,23783,12199,0.99
3636,priority,23783,17023,0.05
3637,pakistan,23776,6538,1.0
3638,sessions,23776,12931,0.18
3639,everyday,23762,17443,0.07
3640,dallas,23760,12045,1.0
3641,declined,23752,18334,0.0
3642,veteran,23732,17282,0.1
3643,replied,23725,13390,0.0
3644,introduction,23724,17228,0.3
3645,holes,23720,14505,0.03
3646,neighbor,23719,15653,0.05
3647,impressive,23715,19613,0.05
3648,fantastic,23696,16980,0.16
3649,handed,23696,17834,0.01
3650,indians,23696,7924,0.99
3651,fate,23694,17484,0.07
3652,ooh,23690,10180,0.85
3653,dialogue,23666,13260,0.07
3654,ma,23643,8819,0.82
3655,ignored,23640,18600,0.01
3656,impression,23636,18188,0.01
3657,jennifer,23633,9825,0.98
3658,ate,23622,15995,0.02
3659,crossed,23605,17781,0.01
3660,attractive,23600,17503,0.02
3661,fool,23589,15487,0.11
3662,thats,23582,5514,0.38
3663,remote,23581,15990,0.06
3664,crack,23578,16361,0.06
3665,newly,23545,19356,0.04
3666,silly,23513,17148,0.08
3667,glasses,23502,14387,0.03
3668,odds,23498,16707,0.07
3669,hearts,23495,16988,0.09
3670,barry,23492,9219,0.99
3671,ties,23474,16734,0.03
3672,italy,23472,12354,0.99
3673,achieved,23450,17696,0.0
3674,wolf,23442,8137,0.6
3675,gear,23420,14071,0.1
3676,vulnerable,23415,17842,0.02
3677,emotions,23409,14629,0.04
3678,operate,23405,17956,0.01
3679,iii,23403,12485,0.91
3680,humor,23398,15451,0.06
3681,quarterback,23391,8906,0.06
3682,legitimate,23390,16063,0.02
3683,connect,23387,17386,0.1
3684,elite,23372,13687,0.11
3685,comedy,23361,11053,0.16
3686,moderate,23360,14233,0.06
3687,badly,23358,19031,0.02
3688,prevention,23354,10484,0.36
3689,equivalent,23318,17222,0.01
3690,mere,23318,17753,0.03
3691,literary,23309,9299,0.11
3692,concluded,23305,17509,0.0
3693,pitch,23297,14019,0.05
3694,correspondent,23288,12618,0.35
3695,hiding,23281,17286,0.05
3696,menu,23269,12245,0.07
3697,desperate,23265,18205,0.08
3698,distant,23262,16443,0.03
3699,npr,23260,11470,0.99
3700,politically,23256,16778,0.05
3701,settle,23240,18430,0.06
3702,recording,23231,13284,0.07
3703,captured,23229,17234,0.02
3704,tasks,23219,12091,0.02
3705,conversations,23216,16666,0.04
3706,founded,23209,17387,0.1
3707,sec,23205,7659,0.75
3708,muscle,23199,12404,0.05
3709,surrounded,23199,18983,0.04
3710,frozen,23194,14684,0.07
3711,corporations,23186,12056,0.08
3712,warned,23174,18709,0.01
3713,wisconsin,23173,11447,1.0
3714,loving,23168,16157,0.1
3715,movements,23162,13626,0.03
3716,parks,23141,11250,0.32
3717,lifted,23127,15288,0.01
3718,drivers,23126,11238,0.06
3719,terry,23124,9773,0.98
3720,challenging,23122,18399,0.03
3721,orleans,23115,9570,1.0
3722,incredibly,23110,18200,0.05
3723,cooperation,23103,12889,0.12
3724,spokesman,23099,17064,0.05
3725,universities,23091,11169,0.09
3726,temple,23090,9618,0.45
3727,settings,23083,11302,0.08
3728,connections,23073,15328,0.05
3729,compete,23053,17226,0.01
3730,phones,23041,12949,0.03
3731,extensive,23032,17971,0.03
3732,stairs,23029,12200,0.03
3733,johnny,23023,8257,0.98
3734,pleased,23020,17775,0.06
3735,newspapers,23017,13932,0.09
3736,rely,23016,18764,0.01
3737,videos,23006,13715,0.06
3738,vital,23004,17777,0.04
3739,affair,23000,14214,0.05
3740,ruling,22984,13047,0.02
3741,collapse,22975,14738,0.03
3742,tables,22969,14923,0.1
3743,gang,22958,11063,0.17
3744,trick,22926,16757,0.08
3745,ban,22916,11932,0.09
3746,depth,22911,15761,0.03
3747,contained,22909,16684,0.01
3748,smiling,22902,15252,0.06
3749,fantasy,22882,13231,0.14
3750,churches,22874,9848,0.1
3751,carly,22869,952,1.0
3752,worldwide,22864,16988,0.11
3753,employed,22863,15452,0.02
3754,permission,22862,16854,0.05
3755,saudi,22854,6803,1.0
3756,atlantic,22851,12663,0.99
3757,boots,22850,12848,0.08
3758,producer,22823,14599,0.09
3759,nbc,22804,9974,0.99
3760,mount,22802,13268,0.66
3761,jake,22800,5363,0.99
3762,creates,22792,18320,0.01
3763,romantic,22789,14658,0.1
3764,reducing,22780,16229,0.06
3765,poetry,22779,9234,0.15
3766,discussions,22770,16036,0.04
3767,investigators,22769,11871,0.16
3768,profits,22764,13392,0.04
3769,awards,22734,13493,0.39
3770,payment,22730,12359,0.05
3771,rating,22727,10758,0.22
3772,convince,22724,18051,0.02
3773,reminded,22723,17917,0.01
3774,directions,22722,16519,0.11
3775,decent,22719,17284,0.03
3776,superior,22704,15438,0.2
3777,diseases,22698,11406,0.08
3778,belong,22693,17433,0.02
3779,settlement,22690,10674,0.07
3780,wooden,22689,14748,0.06
3781,drives,22683,16121,0.03
3782,educators,22680,7850,0.12
3783,feedback,22673,11060,0.07
3784,uniform,22652,14980,0.06
3785,centuries,22646,15090,0.04
3786,manhattan,22625,13964,0.99
3787,arrive,22619,18428,0.02
3788,assigned,22606,15263,0.01
3789,concerning,22606,14445,0.06
3790,genes,22599,5785,0.04
3791,dawn,22597,13838,0.39
3792,males,22597,8468,0.06
3793,frankly,22596,16700,0.22
3794,guidelines,22593,12074,0.12
3795,linda,22591,9111,0.99
3796,concepts,22575,11881,0.05
3797,singer,22567,12233,0.25
3798,disabilities,22565,5059,0.14
3799,factory,22546,12528,0.14
3800,lieutenant,22528,7594,0.68
3801,performing,22528,15843,0.12
3802,paintings,22527,8286,0.05
3803,estimate,22525,13814,0.03
3804,wire,22508,13259,0.11
3805,instant,22505,16308,0.08
3806,ships,22496,9871,0.04
3807,attempted,22475,17269,0.01
3808,scenario,22475,14599,0.05
3809,contest,22470,14166,0.1
3810,demonstrate,22470,16636,0.01
3811,ease,22456,18401,0.05
3812,payments,22450,11538,0.03
3813,daughters,22444,13800,0.05
3814,manufacturing,22439,11362,0.1
3815,anna,22436,5963,0.99
3816,hence,22434,13662,0.46
3817,deny,22420,16506,0.02
3818,establishment,22403,13483,0.08
3819,collect,22388,16972,0.03
3820,furthermore,22385,13999,0.92
3821,stolen,22366,13454,0.04
3822,rent,22360,14040,0.07
3823,concert,22357,11836,0.11
3824,diego,22347,11763,0.98
3825,fancy,22329,13429,0.29
3826,motor,22328,11342,0.24
3827,preparing,22315,18670,0.06
3828,painful,22306,17445,0.02
3829,vol,22300,2926,0.57
3830,nursing,22298,8612,0.15
3831,topics,22292,14826,0.09
3832,enemies,22290,14394,0.04
3833,ambassador,22289,9660,0.49
3834,tongue,22280,14063,0.03
3835,lane,22274,11131,0.56
3836,grounds,22269,15887,0.04
3837,negotiations,22264,12378,0.04
3838,courage,22263,15663,0.07
3839,bonds,22258,9610,0.18
3840,boxes,22248,14296,0.03
3841,allies,22239,13217,0.09
3842,implementation,22239,9127,0.08
3843,physically,22231,16950,0.05
3844,inflation,22219,8098,0.07
3845,temporary,22219,16433,0.05
3846,laura,22193,7906,0.99
3847,mainstream,22181,13952,0.03
3848,congressman,22169,9025,0.7
3849,consideration,22162,16281,0.02
3850,flesh,22152,13236,0.04
3851,rejected,22152,16174,0.02
3852,successfully,22152,18091,0.01
3853,indicates,22131,15421,0.01
3854,knock,22129,15880,0.17
3855,ext,22125,1341,0.96
3856,checking,22124,17244,0.07
3857,baltimore,22122,10666,1.0
3858,cousin,22116,12063,0.09
3859,dependent,22107,14132,0.04
3860,intent,22106,15523,0.03
3861,infection,22103,8169,0.03
3862,cleveland,22100,10639,0.99
3863,rob,22100,10456,0.77
3864,alliance,22097,11232,0.5
3865,contributed,22097,17507,0.01
3866,repeatedly,22084,18109,0.02
3867,relation,22076,12085,0.02
3868,happiness,22073,12479,0.11
3869,discipline,22056,13416,0.05
3870,grabbed,22042,14862,0.01
3871,processing,22039,10760,0.08
3872,alien,22038,9335,0.15
3873,sean,22037,8735,0.99
3874,url=http,22028,992,0.0
3875,cited,22027,15323,0.05
3876,conservation,22025,7632,0.29
3877,industries,22023,12348,0.21
3878,scholars,22008,10111,0.12
3879,resulted,22006,16597,0.0
3880,aircraft,21998,9120,0.05
3881,ceiling,21993,13626,0.02
3882,races,21979,11919,0.04
3883,tommy,21979,6430,0.97
3884,matthew,21971,9835,0.99
3885,defeat,21950,15142,0.03
3886,producing,21948,16727,0.02
3887,shower,21946,13313,0.04
3888,palm,21943,12880,0.41
3889,cognitive,21932,7271,0.1
3890,morgan,21931,8674,0.99
3891,furniture,21929,12526,0.08
3892,imagined,21927,15761,0.01
3893,beating,21920,16597,0.03
3894,expecting,21920,17959,0.03
3895,monster,21920,12309,0.21
3896,scientist,21917,13593,0.09
3897,occurs,21916,15536,0.0
3898,grateful,21908,16428,0.06
3899,greek,21892,10404,0.98
3900,pete,21887,8005,0.99
3901,warren,21885,9369,0.97
3902,fifty,21883,14448,0.21
3903,component,21882,13704,0.04
3904,balls,21878,13741,0.05
3905,guarantee,21871,17074,0.02
3906,packed,21870,17702,0.02
3907,spots,21855,16284,0.03
3908,tremendous,21846,17704,0.02
3909,aim,21840,16267,0.1
3910,trends,21838,13630,0.13
3911,significance,21835,14315,0.03
3912,protecting,21820,16866,0.07
3913,physics,21819,8299,0.18
3914,targets,21819,13648,0.03
3915,wealthy,21817,14578,0.03
3916,ministry,21814,10379,0.49
3917,iphone,21807,6267,0.02
3918,respondents,21806,5255,0.1
3919,gifts,21801,13306,0.06
3920,imagination,21799,14849,0.05
3921,vegetables,21794,10878,0.05
3922,baker,21782,8927,0.91
3923,prominent,21759,17289,0.03
3924,cultures,21745,11274,0.04
3925,focusing,21742,17621,0.06
3926,wound,21709,14810,0.02
3927,lately,21700,17716,0.14
3928,theories,21695,11518,0.05
3929,champion,21694,13217,0.14
3930,entering,21693,17932,0.06
3931,vegas,21689,10118,0.99
3932,memorial,21678,11780,0.61
3933,pregnancy,21675,8403,0.06
3934,ratings,21651,10008,0.1
3935,subsequent,21619,15658,0.07
3936,karen,21617,7596,0.98
3937,funeral,21607,11138,0.11
3938,mars,21601,5671,0.97
3939,celebrate,21573,17125,0.06
3940,grandfather,21573,10665,0.1
3941,fears,21570,16351,0.04
3942,fame,21569,14051,0.43
3943,executives,21558,12602,0.05
3944,fortune,21556,15460,0.3
3945,emerging,21555,15338,0.09
3946,locations,21540,14903,0.03
3947,bite,21533,15489,0.07
3948,behalf,21531,16497,0.01
3949,landing,21529,12690,0.14
3950,proven,21522,16697,0.02
3951,label,21520,13636,0.05
3952,amazon,21515,7449,0.97
3953,hussein,21513,6782,1.0
3954,discrimination,21511,9013,0.06
3955,tale,21472,14736,0.11
3956,promises,21470,16199,0.04
3957,gains,21461,12962,0.03
3958,alleged,21460,14111,0.02
3959,contrary,21454,16034,0.15
3960,fee,21446,11637,0.06
3961,pursue,21444,16709,0.01
3962,josh,21437,7218,0.97
3963,olympic,21431,7592,0.99
3964,forgive,21430,13443,0.2
3965,satisfaction,21423,11218,0.06
3966,listened,21419,15886,0.01
3967,scary,21388,15607,0.07
3968,efficiency,21387,11100,0.06
3969,strip,21378,13860,0.23
3970,carl,21361,8638,0.99
3971,sequence,21328,10170,0.04
3972,legacy,21310,14801,0.13
3973,succeed,21303,16905,0.02
3974,sorts,21302,17398,0.0
3975,enterprise,21296,12180,0.33
3976,corporation,21290,12223,0.49
3977,mortgage,21288,8217,0.12
3978,involve,21282,16713,0.01
3979,shore,21277,12752,0.28
3980,gross,21269,13657,0.31
3981,whoever,21268,16483,0.31
3982,gates,21257,10461,0.58
3983,ethics,21245,10007,0.25
3984,preparation,21244,13411,0.1
3985,calories,21231,5872,0.07
3986,engagement,21230,11501,0.08
3987,hunter,21228,9473,0.62
3988,checks,21222,13873,0.03
3989,pressed,21215,15356,0.03
3990,referring,21188,17233,0.05
3991,obtain,21176,14719,0.01
3992,gordon,21171,7857,1.0
3993,duke,21166,8254,0.91
3994,generate,21156,15276,0.01
3995,nuts,21156,14205,0.06
3996,partly,21149,15673,0.07
3997,whites,21147,8826,0.17
3998,disappointed,21140,17095,0.03
3999,broadcast,21139,13642,0.05
4000,laboratory,21138,11587,0.35
4001,wrapped,21137,16291,0.02
4002,delay,21136,13304,0.15
4003,dynamic,21136,13728,0.07
4004,deck,21135,10455,0.1
4005,couples,21130,10301,0.08
4006,string,21127,13591,0.07
4007,pope,21112,6616,0.65
4008,hated,21103,14672,0.03
4009,irish,21056,8427,0.99
4010,gather,21055,17524,0.06
4011,terrorists,21053,9867,0.04
4012,presentation,21049,13273,0.04
4013,wings,21049,12056,0.15
4014,chamber,21043,11264,0.33
4015,consciousness,21032,10633,0.05
4016,coal,21030,7298,0.11
4017,communist,21020,8866,0.62
4018,stability,21016,12759,0.05
4019,scope,21012,13060,0.06
4020,steven,21003,10837,0.99
4021,publication,21001,13500,0.1
4022,improving,21000,15858,0.07
4023,tournament,20988,7806,0.18
4024,gently,20986,14286,0.08
4025,layer,20979,11553,0.05
4026,steal,20956,15021,0.05
4027,i-i,20941,210,0.99
4028,jon,20938,9320,0.99
4029,overcome,20934,16644,0.02
4030,controversial,20903,16489,0.02
4031,generated,20902,14416,0.01
4032,kicked,20896,16442,0.02
4033,contracts,20893,11512,0.04
4034,clouds,20892,12133,0.07
4035,priest,20879,8258,0.12
4036,maintenance,20878,12583,0.08
4037,nasa,20869,6216,1.0
4038,simpson,20864,5264,1.0
4039,ratio,20861,10000,0.06
4040,twelve,20852,14454,0.24
4041,instrument,20851,11426,0.05
4042,candy,20809,10828,0.26
4043,instructions,20806,13342,0.08
4044,aimed,20791,16808,0.01
4045,opponents,20790,14404,0.09
4046,mississippi,20788,10011,1.0
4047,punishment,20779,11470,0.05
4048,fifteen,20750,14729,0.23
4049,integrity,20739,13102,0.07
4050,engineers,20736,10647,0.2
4051,resident,20728,13815,0.14
4052,forum,20720,12561,0.34
4053,intelligent,20720,13733,0.07
4054,alabama,20717,9791,1.0
4055,distinct,20714,14452,0.01
4056,tragedy,20708,14467,0.06
4057,bucks,20704,12887,0.11
4058,insisted,20700,16278,0.0
4059,founder,20699,16111,0.1
4060,thompson,20697,8331,1.0
4061,instruments,20692,11062,0.09
4062,luke,20687,5972,0.98
4063,survived,20687,16142,0.01
4064,rapid,20674,14475,0.1
4065,trips,20670,14449,0.04
4066,oklahoma,20668,9606,1.0
4067,strikes,20666,13954,0.06
4068,springs,20655,11395,0.74
4069,analyst,20651,13834,0.12
4070,acceptable,20649,14827,0.02
4071,managing,20635,15485,0.13
4072,commerce,20633,11895,0.54
4073,mutual,20627,12795,0.12
4074,meaningful,20625,14877,0.02
4075,respectively,20613,11738,0.0
4076,eddie,20599,6139,0.99
4077,auto,20590,10863,0.21
4078,anniversary,20586,14018,0.08
4079,witnesses,20576,11260,0.1
4080,assuming,20575,15679,0.21
4081,lists,20557,14021,0.04
4082,dish,20535,10698,0.08
4083,journalists,20535,10724,0.09
4084,shelter,20532,11439,0.07
4085,boom,20526,12658,0.24
4086,predicted,20523,13899,0.02
4087,jazz,20522,7816,0.36
4088,liquid,20520,11429,0.06
4089,bench,20518,12313,0.05
4090,analyses,20511,7700,0.08
4091,handful,20486,17737,0.01
4092,couch,20480,12048,0.05
4093,roker,20469,483,1.0
4094,employers,20454,9300,0.09
4095,penalty,20452,10045,0.03
4096,russell,20443,8435,0.98
4097,periods,20440,13379,0.01
4098,cleaning,20438,14222,0.06
4099,discussing,20400,15676,0.04
4100,entrance,20395,13804,0.04
4101,recession,20395,10427,0.08
4102,disorder,20390,9749,0.08
4103,progressive,20390,11330,0.18
4104,presidency,20373,11784,0.12
4105,salary,20367,11759,0.04
4106,copyright,20364,10073,0.37
4107,recipe,20362,9860,0.08
4108,dates,20361,14657,0.05
4109,extension,20360,13408,0.09
4110,extend,20356,16341,0.03
4111,swear,20356,13880,0.05
4112,monitoring,20354,11547,0.09
4113,garage,20339,11539,0.07
4114,monthly,20332,13456,0.13
4115,ken,20329,10185,0.97
4116,exit,20327,13000,0.11
4117,pulls,20327,9919,0.03
4118,spain,20326,9517,0.99
4119,wildlife,20322,8034,0.38
4120,reflected,20320,15322,0.01
4121,retail,20318,11298,0.12
4122,refer,20314,15091,0.02
4123,soccer,20314,8967,0.15
4124,arthur,20313,8402,0.99
4125,tension,20306,14254,0.04
4126,breathe,20305,13912,0.15
4127,drinks,20304,13292,0.04
4128,seed,20290,9792,0.1
4129,aug,20287,8987,1.0
4130,publishing,20284,11646,0.25
4131,radiation,20277,6448,0.07
4132,entitled,20263,14151,0.02
4133,communicate,20261,14598,0.02
4134,fence,20260,11284,0.03
4135,volunteers,20257,11117,0.11
4136,homeless,20255,9185,0.08
4137,frequency,20250,9574,0.06
4138,uncomfortable,20249,15386,0.02
4139,stewart,20236,8204,0.99
4140,en,20223,8790,0.11
4141,dining,20218,11953,0.08
4142,gathering,20217,16201,0.07
4143,civilian,20215,10055,0.05
4144,racist,20215,8712,0.03
4145,oven,20211,7912,0.03
4146,sciences,20199,11125,0.51
4147,ingredients,20196,10089,0.09
4148,arguing,20182,14896,0.03
4149,devil,20176,11317,0.32
4150,shell,20163,11313,0.2
4151,analysts,20161,12058,0.13
4152,identification,20150,10591,0.1
4153,volunteer,20149,12732,0.11
4154,chef,20144,7797,0.33
4155,encounter,20140,14994,0.03
4156,ghost,20134,10008,0.31
4157,alice,20116,5689,0.99
4158,trials,20113,9720,0.07
4159,innovation,20111,10269,0.15
4160,investigate,20101,14917,0.02
4161,shocked,20090,15862,0.04
4162,climb,20082,14068,0.06
4163,leather,20077,12226,0.06
4164,tissue,20068,9339,0.04
4165,membership,20064,11276,0.08
4166,register,20063,13162,0.25
4167,resort,20062,11972,0.21
4168,capitol,20060,11465,0.92
4169,compromise,20058,13178,0.04
4170,considerable,20056,15323,0.02
4171,approached,20052,15948,0.0
4172,phenomenon,20038,14337,0.01
4173,visits,20038,14483,0.02
4174,districts,20029,8752,0.03
4175,lifestyle,20025,13344,0.04
4176,expanded,20023,15798,0.03
4177,healthcare,20019,7316,0.17
4178,automatically,20010,15090,0.02
4179,headquarters,20010,14266,0.11
4180,sacrifice,20010,12710,0.05
4181,seeds,19996,9586,0.07
4182,disney,19984,7124,0.99
4183,dumb,19977,13433,0.08
4184,cried,19976,12432,0.01
4185,pretend,19966,15175,0.07
4186,script,19962,10178,0.06
4187,lands,19938,10682,0.09
4188,ma'am,19930,8439,0.24
4189,pc,19928,6575,0.97
4190,hook,19926,13479,0.18
4191,observation,19917,12769,0.05
4192,introduce,19916,16359,0.03
4193,greatly,19915,15942,0.01
4194,nba,19915,6714,0.99
4195,preferred,19910,14650,0.03
4196,essay,19901,9698,0.07
4197,alright,19891,5198,0.55
4198,females,19890,7113,0.06
4199,variable,19874,7584,0.05
4200,earnings,19861,8203,0.05
4201,commit,19853,14939,0.02
4202,midnight,19846,13624,0.15
4203,experimental,19836,9208,0.13
4204,rear,19828,11272,0.07
4205,motivation,19821,10966,0.06
4206,designer,19817,11463,0.09
4207,refuse,19815,14943,0.03
4208,bloody,19804,12780,0.14
4209,graham,19800,7626,0.96
4210,upstairs,19795,12510,0.09
4211,frequent,19793,15794,0.04
4212,perry,19778,7105,0.99
4213,fiber,19774,6841,0.17
4214,elderly,19771,11768,0.04
4215,acknowledge,19753,15994,0.02
4216,deer,19741,6836,0.16
4217,virtual,19737,9880,0.13
4218,contribution,19733,13239,0.03
4219,maria,19728,7292,0.97
4220,trash,19715,12772,0.06
4221,convicted,19713,11754,0.03
4222,sooner,19704,15975,0.11
4223,corruption,19699,10583,0.06
4224,indiana,19692,10652,1.0
4225,christopher,19689,10512,0.99
4226,swimming,19689,12373,0.08
4227,observations,19682,10860,0.06
4228,chart,19677,11442,0.16
4229,purchased,19677,14527,0.01
4230,giants,19674,8999,0.73
4231,counts,19673,14519,0.03
4232,athletic,19652,10290,0.18
4233,wallace,19651,5680,0.99
4234,chuck,19648,8498,0.92
4235,featured,19647,15899,0.1
4236,jonathan,19643,9617,0.97
4237,failing,19642,15762,0.06
4238,registered,19640,13195,0.06
4239,legislative,19626,10514,0.13
4240,stake,19616,14797,0.03
4241,formation,19613,10917,0.05
4242,idiot,19612,12526,0.1
4243,acres,19610,10378,0.05
4244,salad,19609,9365,0.16
4245,horror,19605,12729,0.09
4246,pizza,19599,9656,0.2
4247,leaned,19591,10671,0.0
4248,ruled,19582,14954,0.01
4249,relatives,19573,13734,0.03
4250,ward,19572,9478,0.59
4251,agriculture,19566,9621,0.35
4252,fathers,19564,10566,0.2
4253,assess,19563,12588,0.03
4254,origin,19563,11637,0.09
4255,embrace,19562,15531,0.05
4256,qualified,19555,12671,0.04
4257,adams,19544,8183,1.0
4258,unions,19543,7777,0.09
4259,slide,19537,13104,0.12
4260,peers,19535,11477,0.02
4261,las,19532,9398,0.83
4262,accomplished,19530,16265,0.02
4263,sweat,19530,13334,0.09
4264,sanctions,19529,7049,0.05
4265,pale,19527,12748,0.06
4266,heritage,19515,11467,0.34
4267,clinic,19509,9624,0.24
4268,alexander,19505,9284,1.0
4269,texts,19500,7770,0.04
4270,robin,19494,7473,0.95
4271,stir,19479,8912,0.4
4272,eliminate,19470,15202,0.05
4273,brush,19467,12596,0.13
4274,battery,19465,8858,0.1
4275,sink,19461,13307,0.04
4276,anne,19459,8145,0.99
4277,pet,19456,10516,0.16
4278,corps,19453,9437,0.68
4279,secrets,19440,13462,0.13
4280,shaking,19439,13916,0.05
4281,nelson,19437,8482,0.99
4282,reverse,19431,14292,0.08
4283,expenses,19428,11132,0.03
4284,reliable,19428,14598,0.06
4285,cares,19425,15019,0.03
4286,consistently,19422,15512,0.02
4287,missouri,19419,9545,1.0
4288,striking,19419,15720,0.03
4289,accounting,19400,10150,0.14
4290,reaches,19390,12897,0.02
4291,isolated,19387,14374,0.03
4292,korean,19387,6526,0.99
4293,briefly,19386,15869,0.07
4294,genius,19379,13317,0.11
4295,references,19379,13713,0.26
4296,owe,19378,13699,0.02
4297,cigarette,19343,9426,0.04
4298,craft,19328,11083,0.13
4299,soup,19324,10296,0.14
4300,emissions,19314,5117,0.03
4301,chairs,19288,12989,0.03
4302,guards,19287,10400,0.14
4303,profession,19282,10881,0.03
4304,lawsuit,19280,10273,0.02
4305,confusion,19278,14596,0.05
4306,existed,19265,15035,0.0
4307,backed,19260,15843,0.02
4308,devoted,19258,15761,0.01
4309,versions,19251,13351,0.01
4310,stem,19238,8936,0.19
4311,choosing,19234,15534,0.1
4312,investments,19223,10838,0.08
4313,predict,19222,13663,0.01
4314,explaining,19215,15632,0.04
4315,filling,19214,14701,0.07
4316,handling,19212,14706,0.04
4317,representation,19212,9900,0.04
4318,limitations,19211,12466,0.09
4319,landed,19200,14976,0.01
4320,impressed,19195,15928,0.02
4321,pollution,19195,7679,0.09
4322,towns,19189,12376,0.06
4323,guidance,19178,12353,0.06
4324,islands,19174,8970,0.41
4325,dennis,19173,8768,0.99
4326,broader,19165,14315,0.01
4327,dominant,19162,12234,0.02
4328,stranger,19155,12742,0.11
4329,ceremony,19154,11701,0.05
4330,circuit,19146,9733,0.46
4331,moscow,19143,6808,1.0
4332,pie,19129,9634,0.16
4333,adventure,19128,12603,0.16
4334,depend,19127,15524,0.01
4335,sacred,19123,10613,0.16
4336,wayne,19112,8243,0.98
4337,viewers,19080,11444,0.04
4338,grave,19072,12727,0.05
4339,consensus,19067,11824,0.05
4340,hardware,19063,9877,0.08
4341,chopped,19060,6094,0.02
4342,friendship,19054,11978,0.1
4343,tobacco,19051,6864,0.17
4344,slept,19042,13062,0.02
4345,ski,19033,5390,0.15
4346,tons,19029,11918,0.05
4347,stages,19026,13386,0.04
4348,pa,19017,8626,0.91
4349,divine,19016,8579,0.23
4350,presidents,19006,11114,0.25
4351,precious,19000,14505,0.1
4352,sections,18999,11835,0.07
4353,prosecutors,18997,8503,0.19
4354,legislature,18996,8924,0.42
4355,gov,18993,10500,0.95
4356,sixth,18991,13912,0.2
4357,controversy,18989,13801,0.04
4358,palestinians,18986,4421,0.99
4359,murdered,18980,11876,0.03
4360,bin,18976,7943,0.2
4361,wherever,18974,16148,0.18
